shipment_id,shipment_date_key,product_id,origin_id,destination_id,equipment_id,carrier_id,weight,weight_uom,planned_delivery_date,actual_delivery_date,transit_time
3296,20250218,9,300009,600001,7,2,5132.1,KG,2025-02-21,2025-02-21,3
3297,20250117,3,300006,201,3,3,551.7,KG,2025-01-21,2025-01-21,4
3298,20250122,11,300004,202,7,2,414.8,KG,2025-01-23,2025-01-21,1
3299,20250806,11,300003,101,5,1,713.4,KG,2025-08-21,2025-08-19,15
3300,20250602,9,300007,201,4,5,7488.4,KG,2025-07-04,2025-07-01,32
3301,20250818,6,105,600009,8,1,4215.5,KG,2025-08-30,2025-08-27,12
3302,20250515,6,101,600007,4,5,4871.4,KG,2025-05-30,2025-05-29,15
3303,20250916,1,300010,600001,8,8,9583.1,KG,2025-09-23,2025-09-23,7
3304,20250425,4,300006,205,7,2,4184.1,KG,2025-04-29,2025-04-28,4
3305,20251127,11,103,202,4,5,963.9,KG,2025-12-24,2025-12-26,27
3306,20250929,11,300009,600010,8,8,867.9,KG,2025-10-10,2025-10-10,11
3307,20250113,10,300005,600009,5,7,3688.0,KG,2025-02-05,2025-02-02,23
3308,20250930,10,300005,202,5,5,1389.2,KG,2025-11-03,2025-11-02,34
3309,20250106,3,300007,205,6,5,7105.0,KG,2025-02-09,2025-02-09,34
3310,20250728,10,300004,201,4,1,2634.1,KG,2025-08-28,2025-09-01,31
3311,20250311,9,300008,205,7,2,7682.1,KG,2025-03-12,2025-03-10,1
3312,20251211,9,300010,600001,7,2,7810.7,KG,2025-12-13,2025-12-12,2
3313,20250509,11,202,600002,8,1,781.0,KG,2025-05-18,2025-05-18,9
3314,20250215,7,300005,600001,8,8,1740.6,KG,2025-02-26,2025-02-24,11
3315,20251226,7,205,600009,8,1,5354.3,KG,2026-01-07,2026-01-06,12
3316,20250131,2,300001,600001,4,5,7105.9,KG,2025-03-01,2025-03-01,29
3317,20250911,4,300007,600001,3,2,2653.2,KG,2025-09-16,2025-09-16,5
3318,20250326,11,104,600006,6,7,1733.2,KG,2025-04-14,2025-04-14,19
3319,20251215,10,300008,203,8,1,2774.6,KG,2025-12-25,2025-12-26,10
3320,20250421,4,300005,105,3,3,913.3,KG,2025-04-23,2025-04-23,2
3321,20250402,8,102,105,7,6,7227.3,KG,2025-04-07,2025-04-04,5
3322,20250114,9,300004,204,4,5,10727.5,KG,2025-01-29,2025-01-26,15
3323,20250716,11,103,600009,4,1,499.1,KG,2025-08-20,2025-09-01,35
3324,20250502,11,300006,101,3,2,1185.9,KG,2025-05-05,2025-05-02,3
3325,20251210,9,300005,600008,4,1,7868.0,KG,2025-12-28,2025-12-28,18
3326,20251215,12,101,600001,5,5,1898.6,KG,2026-01-09,2026-01-06,25
3327,20250823,2,300008,600007,8,1,20342.4,KG,2025-09-04,2025-09-02,12
3328,20250130,6,300006,102,8,8,2586.8,KG,2025-02-06,2025-02-04,7
3329,20250417,4,300008,205,8,1,747.5,KG,2025-04-23,2025-04-21,6
3330,20250929,11,203,104,4,5,693.8,KG,2025-10-30,2025-10-29,31
3331,20250507,11,104,600006,7,6,1858.3,KG,2025-05-11,2025-05-09,4
3332,20250123,9,202,103,7,2,19500.9,KG,2025-01-26,2025-01-23,3
3333,20251027,8,201,204,7,2,627.0,KG,2025-10-29,2025-10-28,2
3334,20250106,11,205,600004,1,1,794.0,KG,2025-01-08,2025-01-06,2
3335,20250918,3,300005,600003,1,4,8869.7,KG,2025-09-25,2025-09-22,7
3336,20250221,10,204,105,2,1,3247.2,KG,2025-02-25,2025-02-22,4
3337,20251226,10,300002,204,6,5,4753.4,KG,2026-01-28,2026-01-25,33
3338,20250811,3,205,600003,5,7,6447.4,KG,2025-09-08,2025-09-08,28
3339,20250917,1,300007,600003,6,1,5979.6,KG,2025-10-13,2025-10-23,26
3340,20251109,6,205,600004,1,1,4318.7,KG,2025-11-13,2025-11-11,4
3341,20250922,10,300002,104,4,1,2136.2,KG,2025-10-11,2025-10-09,19
3342,20250917,3,101,104,6,1,7111.6,KG,2025-10-03,2025-09-30,16
3343,20251018,5,105,204,3,3,1865.7,KG,2025-10-23,2025-10-26,5
3344,20251209,5,300009,600001,6,5,711.5,KG,2026-01-08,2026-01-05,30
3345,20250818,3,104,600002,5,5,7718.5,KG,2025-09-18,2025-09-15,31
3346,20250226,7,300010,600002,7,6,19830.2,KG,2025-02-27,2025-02-27,1
3347,20250319,1,202,600001,6,1,5455.8,KG,2025-04-22,2025-04-20,34
3348,20250720,11,300006,101,1,3,227.1,KG,2025-07-25,2025-07-25,5
3349,20250906,10,300002,600002,7,2,4543.3,KG,2025-09-09,2025-09-08,3
3350,20251111,5,300004,104,4,5,2557.0,KG,2025-12-13,2025-12-20,32
3351,20251211,12,201,600005,5,7,136.6,KG,2026-01-04,2026-01-06,24
3352,20250117,6,203,600008,2,4,4966.3,KG,2025-01-21,2025-01-21,4
3353,20251117,2,205,600005,6,7,17001.2,KG,2025-12-02,2025-12-02,15
3354,20250606,5,202,600003,7,2,4760.6,KG,2025-06-08,2025-06-05,2
3355,20250422,9,102,204,5,7,15211.5,KG,2025-05-22,2025-05-20,30
3356,20250923,4,300001,105,7,2,1305.5,KG,2025-09-26,2025-09-25,3
3357,20250131,10,105,600007,1,3,1261.9,KG,2025-02-04,2025-02-03,4
3358,20251118,4,300009,600006,6,7,3542.5,KG,2025-12-23,2025-12-20,35
3359,20251124,7,300009,600007,4,7,17490.4,KG,2025-12-26,2025-12-31,32
3360,20250417,10,104,600010,8,1,4324.0,KG,2025-04-25,2025-04-22,8
3361,20250724,3,205,201,7,2,2564.8,KG,2025-07-28,2025-07-27,4
3362,20250224,4,103,600006,4,5,3035.8,KG,2025-03-28,2025-03-27,32
3363,20251231,7,300009,203,7,6,5453.4,KG,2026-01-05,2026-01-03,5
3364,20250213,5,203,600004,5,5,3350.6,KG,2025-03-09,2025-03-09,24
3365,20250909,8,300005,205,7,2,1645.6,KG,2025-09-13,2025-09-12,4
3366,20250220,4,205,600007,5,7,1346.6,KG,2025-03-20,2025-03-20,28
3367,20250311,12,300006,600003,4,7,1957.1,KG,2025-04-05,2025-04-03,25
3368,20250116,12,300004,600002,8,8,2186.1,KG,2025-01-28,2025-02-09,12
3369,20250820,11,300006,600002,8,8,385.0,KG,2025-08-25,2025-08-24,5
3370,20250829,5,300007,600001,2,7,1408.8,KG,2025-09-03,2025-09-03,5
3371,20250223,3,300004,202,4,5,3533.4,KG,2025-03-16,2025-03-26,21
3372,20250504,11,203,600006,8,8,717.7,KG,2025-05-14,2025-05-20,10
3373,20250620,7,101,600007,7,2,17934.2,KG,2025-06-21,2025-06-21,1
3374,20250421,9,103,205,6,1,7213.7,KG,2025-05-15,2025-05-12,24
3375,20251204,7,201,101,2,1,10590.2,KG,2025-12-06,2025-12-04,2
3376,20251013,4,204,600007,1,2,890.7,KG,2025-10-15,2025-10-15,2
3377,20250120,4,104,202,6,7,497.1,KG,2025-02-19,2025-02-16,30
3378,20250620,2,300010,600008,7,2,9488.9,KG,2025-06-21,2025-06-18,1
3379,20251224,10,204,205,7,6,737.4,KG,2025-12-27,2025-12-25,3
3380,20251201,6,300010,600004,4,5,2823.4,KG,2025-12-17,2025-12-15,16
3381,20251214,8,300004,205,5,1,369.2,KG,2026-01-05,2026-01-02,22
3382,20251001,11,104,600009,7,6,1810.9,KG,2025-10-03,2025-10-02,2
3383,20250609,7,101,600010,6,1,13916.7,KG,2025-07-07,2025-07-04,28
3384,20250410,3,205,600004,2,3,1099.0,KG,2025-04-12,2025-04-10,2
3385,20251124,6,300003,600010,4,5,4740.1,KG,2025-12-09,2025-12-06,15
3386,20250311,9,105,600007,2,4,7750.6,KG,2025-03-13,2025-03-13,2
3387,20250314,3,300007,201,7,6,7132.4,KG,2025-03-16,2025-03-13,2
3388,20250327,1,205,103,8,1,21493.0,KG,2025-04-03,2025-04-02,7
3389,20250114,1,203,103,8,1,23166.0,KG,2025-01-24,2025-01-21,10
3390,20251029,10,300009,600010,7,6,1511.4,KG,2025-11-03,2025-10-31,5
3391,20250423,5,204,600003,3,3,3890.0,KG,2025-04-30,2025-04-30,7
3392,20250815,3,201,600006,1,2,3330.0,KG,2025-08-18,2025-08-16,3
3393,20250919,4,205,600006,4,5,1231.8,KG,2025-10-20,2025-10-18,31
3394,20251104,8,202,600002,8,1,4785.1,KG,2025-11-14,2025-11-12,10
3395,20250706,4,205,600006,7,6,1502.2,KG,2025-07-10,2025-07-16,4
3396,20250718,4,103,105,8,1,4576.6,KG,2025-07-24,2025-07-21,6
3397,20250303,10,300010,600008,2,3,3983.1,KG,2025-03-07,2025-03-06,4
3398,20250605,4,300007,600001,2,2,2983.0,KG,2025-06-10,2025-06-10,5
3399,20250116,4,300009,205,3,2,877.6,KG,2025-01-23,2025-01-21,7
3400,20250527,4,205,101,5,1,1917.1,KG,2025-06-22,2025-06-29,26
3401,20250724,4,101,600004,4,7,350.1,KG,2025-08-15,2025-08-14,22
3402,20251015,11,101,203,7,6,336.8,LBS,2025-10-20,2025-10-20,5
3403,20250618,5,300002,600007,7,6,139.9,KG,2025-06-19,2025-06-19,1
3404,20251002,4,102,600001,8,8,806.3,KG,2025-10-08,2025-10-11,6
3405,20250909,1,300004,600003,7,2,18908.7,KG,2025-09-14,2025-09-14,5
3406,20251226,11,300003,600008,6,7,1132.0,KG,2026-01-27,2026-01-26,32
3407,20250411,9,300007,600001,2,7,16358.1,KG,2025-04-17,2025-04-15,6
3408,20250415,2,103,600008,7,2,16596.3,KG,2025-04-18,2025-04-17,3
3409,20250527,8,103,600010,7,2,4591.3,KG,2025-06-01,2025-06-01,5
3410,20250304,3,300003,600003,2,3,6907.0,KG,2025-03-08,2025-03-16,4
3411,20250122,12,300004,600001,3,2,401.0,KG,2025-01-27,2025-01-26,5
3412,20250331,2,300005,600003,3,7,11100.1,KG,2025-04-06,2025-04-03,6
3413,20251217,7,300010,600004,5,5,17609.4,KG,2026-01-09,2026-01-09,23
3414,20250701,1,300007,104,6,5,13315.2,KG,2025-08-03,2025-08-03,33
3415,20250422,3,300007,201,5,7,1541.9,KG,2025-05-26,2025-05-26,34
3416,20250828,12,300005,600005,7,6,474.0,KG,2025-08-29,2025-09-06,1
3417,20250606,3,201,102,5,1,9474.7,KG,2025-06-26,2025-06-25,20
3418,20250528,6,300007,104,6,5,1897.0,KG,2025-06-26,2025-06-25,29
3419,20250418,4,300002,101,7,6,3628.9,KG,2025-04-22,2025-04-27,4
3420,20250321,8,203,600007,8,8,4602.0,KG,2025-04-02,2025-03-30,12
3421,20250422,12,300004,104,4,5,1360.0,KG,2025-05-17,2025-05-24,25
3422,20251210,2,201,600002,8,8,8731.9,KG,2025-12-16,2025-12-15,6
3423,20251210,3,101,203,8,1,469.3,KG,2025-12-20,2025-12-18,10
3424,20250808,2,300002,600007,7,6,20540.1,KG,2025-08-10,2025-08-09,2
3425,20250702,2,102,104,6,5,1340.5,KG,2025-08-05,2025-08-03,34
3426,20250212,10,104,600004,7,6,2994.7,KG,2025-02-15,2025-02-12,3
3427,20250415,10,300002,600009,6,7,98.1,KG,2025-05-20,2025-05-21,35
3428,20250903,6,105,203,4,1,4962.1,KG,2025-10-07,2025-10-05,34
3429,20250507,5,300002,101,5,7,2508.2,KG,2025-05-25,2025-05-22,18
3430,20250307,2,102,600007,4,1,2465.6,KG,2025-04-11,2025-04-08,35
3431,20250228,4,300003,600007,8,8,3313.2,KG,2025-03-10,2025-03-09,10
3432,20251204,6,201,600008,8,1,2852.7,KG,2025-12-12,2025-12-09,8
3433,20250404,11,300002,102,3,1,1985.1,KG,2025-04-10,2025-04-08,6
3434,20250912,2,201,104,8,8,24457.2,KG,2025-09-21,2025-09-19,9
3435,20251003,1,103,600004,5,1,6016.3,KG,2025-11-01,2025-11-01,29
3436,20250617,3,204,102,7,6,2279.7,KG,2025-06-22,2025-06-20,5
3437,20250207,10,300010,600008,7,2,1377.4,KG,2025-02-12,2025-02-10,5
3438,20251016,8,202,600008,8,1,4277.7,KG,2025-10-24,2025-10-24,8
3439,20250228,1,203,104,8,8,23398.4,KG,2025-03-05,2025-03-02,5
3440,20250108,6,202,600003,4,1,1266.5,KG,2025-02-12,2025-02-11,35
3441,20250619,7,300001,203,6,5,3827.4,KG,2025-07-21,2025-07-21,32
3442,20250923,3,102,101,8,1,9060.6,KG,2025-09-28,2025-09-28,5
3443,20250110,2,201,102,4,1,11543.5,KG,2025-02-14,2025-02-22,35
3444,20250101,11,103,600006,7,6,1142.0,KG,2025-01-02,2025-01-02,1
3445,20251118,7,105,600001,8,1,16186.4,KG,2025-11-23,2025-11-23,5
3446,20250317,11,300010,103,6,7,78.7,KG,2025-04-01,2025-04-07,15
3447,20251204,7,203,103,8,1,21821.5,KG,2025-12-11,2025-12-20,7
3448,20250715,11,300010,205,5,1,226.7,KG,2025-08-15,2025-08-14,31
3449,20251209,2,300010,600003,5,5,19070.5,KG,2026-01-12,2026-01-09,34
3450,20251126,3,300007,201,6,5,232.6,KG,2025-12-17,2025-12-14,21
3451,20251013,11,201,105,5,1,751.6,KG,2025-11-09,2025-11-08,27
3452,20250220,6,300002,600002,7,2,1349.6,KG,2025-02-22,2025-02-19,2
3453,20250623,10,202,600002,2,7,4632.0,KG,2025-06-27,2025-06-24,4
3454,20250418,3,300004,105,5,5,9287.1,KG,2025-05-13,2025-05-12,25
3455,20250424,12,300007,600006,6,5,2928.2,KG,2025-05-25,2025-05-25,31
3456,20250619,9,300005,600003,7,6,6888.0,KG,2025-06-22,2025-06-21,3
3457,20250122,4,300009,105,7,6,2598.6,KG,2025-01-23,2025-01-22,1
3458,20250729,3,101,600001,7,6,3094.9,KG,2025-07-31,2025-07-29,2
3459,20250708,12,204,600001,5,5,1932.6,KG,2025-07-23,2025-07-20,15
3460,20250623,9,300005,600002,8,8,2690.8,KG,2025-07-03,2025-07-03,10
3461,20251127,8,202,101,7,2,6502.2,KG,2025-12-02,2025-12-01,5
3462,20250429,6,300004,600002,4,5,4238.4,KG,2025-05-20,2025-05-29,21
3463,20250613,8,103,201,6,7,7113.8,KG,2025-06-30,2025-06-30,17
3464,20250605,2,300002,600002,6,5,5091.2,KG,2025-07-09,2025-07-07,34
3465,20250305,12,300004,600002,7,2,457.0,LBS,2025-03-09,2025-03-20,4
3466,20250425,5,300004,102,8,8,3126.9,KG,2025-04-30,2025-04-30,5
3467,20251120,10,204,600008,6,1,2894.8,KG,2025-12-17,2025-12-16,27
3468,20250306,3,205,103,6,5,3735.2,KG,2025-03-27,2025-03-25,21
3469,20250226,1,300005,600004,5,1,7406.9,KG,2025-03-18,2025-03-15,20
3470,20251228,8,204,600004,5,1,8418.8,KG,2026-01-21,2026-01-19,24
3471,20251114,11,101,600006,1,2,1390.3,KG,2025-11-18,2025-11-18,4
3472,20250409,12,300002,600005,1,2,1529.7,KG,2025-04-14,2025-04-11,5
3473,20250328,11,202,205,8,8,1711.4,KG,2025-04-03,2025-04-02,6
3474,20251203,6,204,201,5,5,1498.9,KG,2026-01-01,2026-01-01,29
3475,20250731,11,300006,203,5,5,751.5,KG,2025-08-19,2025-08-19,19
3476,20250223,10,300008,600003,3,3,2779.1,KG,2025-02-26,2025-02-23,3
3477,20250722,9,204,205,6,7,5032.2,KG,2025-08-12,2025-08-20,21
3478,20250704,11,300005,600006,4,5,71.1,KG,2025-07-20,2025-07-17,16
3479,20250730,2,300001,600004,4,5,7507.0,KG,2025-08-24,2025-08-21,25
3480,20250729,7,203,600007,4,1,6547.6,KG,2025-08-22,2025-08-22,24
3481,20251010,8,102,202,6,5,1031.7,KG,2025-11-04,2025-11-03,25
3482,20250410,10,300007,600003,4,5,4689.0,KG,2025-04-25,2025-04-23,15
3483,20251019,9,101,600003,8,1,6128.7,KG,2025-10-28,2025-10-28,9
3484,20251230,8,201,600006,8,8,7760.6,KG,2026-01-10,2026-01-10,11
3485,20250829,11,300002,600004,6,1,1704.2,KG,2025-09-26,2025-09-26,28
3486,20250127,11,300003,600004,7,6,1118.9,KG,2025-01-31,2025-01-28,4
3487,20250905,10,103,102,4,7,750.8,KG,2025-10-05,2025-10-05,30
3488,20250518,9,300009,600003,5,7,21123.5,KG,2025-06-07,2025-06-04,20
3489,20251008,12,203,600001,1,1,969.9,KG,2025-10-11,2025-10-11,3
3490,20250810,8,103,204,1,1,5572.0,KG,2025-08-14,2025-08-12,4
3491,20250414,10,102,600003,5,1,2387.0,KG,2025-05-14,2025-05-14,30
3492,20250818,2,204,600004,6,5,5001.1,KG,2025-09-19,2025-09-17,32
3493,20251121,12,104,205,2,2,2748.6,KG,2025-11-28,2025-11-27,7
3494,20251209,3,101,600004,8,1,554.8,KG,2025-12-20,2025-12-19,11
3495,20250130,11,300001,600005,7,2,1695.2,KG,2025-01-31,2025-01-28,1
3496,20251216,10,202,101,3,1,3761.5,KG,2025-12-18,2025-12-18,2
3497,20250729,6,205,600007,7,2,139.4,LBS,2025-07-30,2025-07-30,1
3498,20250605,3,201,203,6,1,2788.1,KG,2025-06-29,2025-06-26,24
3499,20250609,12,300002,204,7,6,1503.8,KG,2025-06-12,2025-06-11,3
3500,20250424,2,300008,600003,3,2,17454.2,KG,2025-05-01,2025-05-03,7
3501,20250129,12,300003,600007,1,3,1113.0,KG,2025-02-05,2025-02-05,7
3502,20250831,11,300008,600006,4,7,1842.4,KG,2025-09-19,2025-09-19,19
3503,20250103,12,300008,600002,4,1,2481.3,KG,2025-01-18,2025-01-17,15
3504,20250225,9,300008,205,8,8,18865.0,KG,2025-03-06,2025-03-06,9
3505,20251209,12,300007,600004,4,7,1768.8,KG,2026-01-11,2026-01-10,33
3506,20251218,9,202,104,4,1,10136.9,KG,2026-01-15,2026-01-14,28
3507,20250809,3,203,600010,8,8,8841.4,KG,2025-08-18,2025-08-16,9
3508,20251130,3,104,600009,6,1,9544.2,KG,2025-12-16,2025-12-20,16
3509,20250111,4,201,205,8,8,2262.1,KG,2025-01-16,2025-01-14,5
3510,20250918,4,300007,201,5,1,1365.2,KG,2025-10-10,2025-10-07,22
3511,20251011,8,300002,600006,6,5,8067.0,KG,2025-11-14,2025-11-13,34
3512,20250320,6,101,205,4,7,1173.5,KG,2025-04-07,2025-04-06,18
3513,20251110,10,300007,201,5,7,2144.1,KG,2025-12-10,2025-12-10,30
3514,20251206,9,300005,600008,7,6,15496.8,KG,2025-12-08,2025-12-06,2
3515,20250812,9,204,600007,3,4,4942.4,KG,2025-08-15,2025-08-12,3
3516,20251228,10,300007,600004,4,5,1820.6,KG,2026-01-20,2026-01-20,23
3517,20250723,6,300008,600002,5,5,2041.3,KG,2025-08-11,2025-08-08,19
3518,20250920,1,300008,600002,4,5,1661.8,KG,2025-10-23,2025-10-22,33
3519,20250928,3,300002,201,4,1,7184.1,KG,2025-10-22,2025-10-19,24
3520,20250508,1,103,600004,4,5,6006.1,KG,2025-06-10,2025-06-07,33
3521,20250708,9,204,103,7,6,9104.1,KG,2025-07-11,2025-07-08,3
3522,20250303,4,300010,600002,4,7,295.7,KG,2025-03-31,2025-03-30,28
3523,20251110,12,300002,204,4,7,2524.2,KG,2025-11-25,2025-11-23,15
3524,20250623,1,300005,102,7,2,5763.4,KG,2025-06-27,2025-06-26,4
3525,20250918,5,105,103,2,7,2595.7,KG,2025-09-22,2025-09-20,4
3526,20250806,4,102,600002,5,1,99.6,KG,2025-08-29,2025-08-26,23
3527,20250306,5,300008,104,6,5,644.2,KG,2025-04-06,2025-04-05,31
3528,20250826,8,300005,104,7,2,5352.3,KG,2025-08-27,2025-08-25,1
3529,20250404,1,205,204,7,2,19163.6,KG,2025-04-09,2025-04-09,5
3530,20250424,4,101,202,2,1,2728.9,KG,2025-05-01,2025-04-28,7
3531,20251126,6,300009,101,6,1,3985.5,KG,2025-12-11,2025-12-10,15
3532,20251215,12,300007,201,7,2,2161.2,KG,2025-12-16,2025-12-15,1
3533,20250724,10,104,600002,7,2,3242.0,KG,2025-07-25,2025-07-23,1
3534,20250504,9,300002,103,4,7,14031.8,KG,2025-05-26,2025-05-23,22
3535,20250303,8,300007,102,3,4,5789.0,KG,2025-03-05,2025-03-12,2
3536,20250423,11,202,204,7,2,1083.6,KG,2025-04-24,2025-04-21,1
3537,20250604,2,300004,101,7,2,18592.7,KG,2025-06-08,2025-06-09,4
3538,20250404,9,205,600007,7,2,15934.4,KG,2025-04-08,2025-04-06,4
3539,20250910,6,104,102,7,6,1560.5,KG,2025-09-13,2025-09-12,3
3540,20250602,2,205,202,6,5,21615.1,KG,2025-07-02,2025-06-29,30
3541,20250707,11,300007,202,6,7,1050.2,KG,2025-08-04,2025-08-12,28
3542,20250925,12,300001,600010,8,8,718.7,KG,2025-10-05,2025-10-05,10
3543,20250915,2,104,103,6,1,22191.0,KG,2025-10-16,2025-10-15,31
3544,20250212,1,105,600006,5,1,1196.1,KG,2025-03-03,2025-03-02,19
3545,20250406,10,104,600003,7,6,4056.2,KG,2025-04-09,2025-04-08,3
3546,20251016,5,103,600009,5,5,1587.6,KG,2025-11-15,2025-11-27,30
3547,20250314,9,103,102,4,5,11706.8,KG,2025-04-08,2025-04-05,25
3548,20250424,9,300002,204,7,2,3965.3,KG,2025-04-25,2025-04-24,1
3549,20251127,11,300003,104,7,6,1587.7,KG,2025-12-02,2025-11-29,5
3550,20250306,4,205,600004,1,7,1053.0,KG,2025-03-11,2025-03-08,5
3551,20250707,8,300007,600009,7,2,3882.4,KG,2025-07-08,2025-07-13,1
3552,20251225,9,300001,101,7,6,10954.5,KG,2025-12-30,2025-12-30,5
3553,20250109,7,103,600009,7,6,24904.8,KG,2025-01-10,2025-01-18,1
3554,20251121,8,300007,600008,2,4,1784.7,KG,2025-11-23,2025-11-23,2
3555,20250625,2,300009,105,6,1,1170.1,KG,2025-07-27,2025-07-25,32
3556,20251105,6,300003,600010,8,1,3814.5,KG,2025-11-16,2025-11-13,11
3557,20250716,6,104,204,5,1,1901.1,KG,2025-08-11,2025-08-10,26
3558,20250804,3,300004,600004,6,7,212.0,KG,2025-08-26,2025-08-26,22
3559,20250523,3,300008,104,7,6,1448.3,KG,2025-05-24,2025-05-21,1
3560,20250819,3,204,600010,8,1,5444.4,KG,2025-08-24,2025-08-23,5
3561,20250812,4,202,600001,7,6,4476.7,KG,2025-08-15,2025-08-15,3
3562,20250504,6,102,600009,8,8,3570.9,KG,2025-05-15,2025-05-13,11
3563,20250530,7,103,600001,6,7,7311.2,KG,2025-06-30,2025-06-27,31
3564,20251201,2,300003,102,7,2,16033.0,KG,2025-12-04,2025-12-03,3
3565,20250521,8,300006,205,6,1,8946.3,KG,2025-06-22,2025-06-20,32
3566,20250508,9,300007,600009,8,8,3846.2,KG,2025-05-17,2025-05-16,9
3567,20250708,10,204,101,4,7,4942.4,KG,2025-08-10,2025-08-10,33
3568,20251229,11,300004,600002,8,8,488.2,KG,2026-01-06,2026-01-04,8
3569,20250221,4,204,600010,6,5,738.3,KG,2025-03-24,2025-03-27,31
3570,20250728,5,300010,600009,6,1,4905.9,KG,2025-08-25,2025-08-24,28
3571,20251117,11,300007,201,5,1,357.2,KG,2025-12-07,2025-12-06,20
3572,20250526,4,300007,600008,2,2,2756.1,KG,2025-06-02,2025-05-31,7
3573,20250819,10,300010,600008,2,1,1155.3,KG,2025-08-23,2025-08-22,4
3574,20250319,9,300002,203,2,7,7419.8,KG,2025-03-25,2025-03-25,6
3575,20250117,5,300003,203,8,8,3342.4,KG,2025-01-26,2025-01-26,9
3576,20250919,11,104,102,8,1,1306.5,KG,2025-09-24,2025-09-21,5
3577,20250310,2,105,101,7,2,4227.6,KG,2025-03-14,2025-03-11,4
3578,20250429,1,300008,205,4,5,24611.1,KG,2025-05-21,2025-05-29,22
3579,20251107,3,203,202,8,1,4676.2,KG,2025-11-18,2025-11-17,11
3580,20250411,5,300009,103,7,2,3433.1,KG,2025-04-16,2025-04-16,5
3581,20251005,2,300004,600008,8,1,5786.4,KG,2025-10-14,2025-10-21,9
3582,20251011,5,300001,600010,7,6,3486.0,KG,2025-10-15,2025-10-14,4
3583,20250317,1,300009,105,8,8,22575.5,KG,2025-03-25,2025-03-22,8
3584,20250829,2,300002,101,4,7,18099.0,KG,2025-10-02,2025-10-02,34
3585,20250312,7,201,600008,5,1,8203.0,KG,2025-04-02,2025-04-02,21
3586,20251111,8,300008,600003,3,3,4344.5,KG,2025-11-13,2025-11-14,2
3587,20250318,12,300004,600007,4,5,2046.9,KG,2025-04-16,2025-04-13,29
3588,20251211,4,202,103,6,1,4183.4,KG,2026-01-11,2026-01-10,31
3589,20251129,1,101,103,8,8,1906.8,KG,2025-12-09,2025-12-07,10
3590,20250127,3,300001,600007,4,5,6082.0,KG,2025-02-12,2025-02-09,16
3591,20250128,9,204,101,7,6,15556.1,KG,2025-02-01,2025-02-09,4
3592,20250422,2,102,600003,6,7,21354.1,KG,2025-05-23,2025-05-22,31
3593,20251029,7,300004,600009,5,5,16582.7,KG,2025-11-23,2025-11-21,25
3594,20250328,12,204,105,3,1,2541.0,KG,2025-04-03,2025-04-01,6
3595,20250203,6,102,600004,4,1,4473.8,KG,2025-02-18,2025-02-17,15
3596,20250606,4,300003,202,4,7,2312.3,KG,2025-06-21,2025-06-20,15
3597,20250619,11,205,202,8,8,1729.6,KG,2025-07-01,2025-07-01,12
3598,20250613,9,300008,204,2,4,3333.8,KG,2025-06-20,2025-06-18,7
3599,20250205,8,203,201,4,5,2361.2,KG,2025-02-22,2025-03-04,17
3600,20251207,3,103,600004,7,2,6485.6,KG,2025-12-09,2025-12-06,2
3601,20250925,11,300001,203,7,2,1673.9,KG,2025-09-29,2025-09-29,4
3602,20250226,12,203,600009,8,8,2182.8,KG,2025-03-06,2025-03-03,8
3603,20250129,4,103,600009,7,2,4697.4,KG,2025-02-03,2025-02-03,5
3604,20251020,2,300005,202,8,1,3197.2,KG,2025-10-28,2025-10-27,8
3605,20250716,3,300007,600005,1,3,992.1,KG,2025-07-22,2025-07-21,6
3606,20250109,5,103,600005,5,5,575.3,KG,2025-02-07,2025-02-14,29
3607,20250113,4,300002,201,7,2,2944.7,KG,2025-01-17,2025-01-26,4
3608,20251031,6,300004,600010,7,2,1099.6,KG,2025-11-01,2025-10-31,1
3609,20250130,1,203,204,5,7,23151.3,KG,2025-03-03,2025-03-01,32
3610,20250820,12,104,600001,7,2,788.9,KG,2025-08-22,2025-08-19,2
3611,20250306,2,103,201,7,2,3204.3,KG,2025-03-09,2025-03-07,3
3612,20250528,9,201,600005,4,5,14994.6,KG,2025-06-16,2025-06-26,19
3613,20250707,10,204,600006,5,5,4564.5,KG,2025-07-31,2025-07-28,24
3614,20250101,12,203,600010,2,3,2185.0,KG,2025-01-07,2025-01-04,6
3615,20250517,7,205,600004,7,2,23931.6,KG,2025-05-19,2025-05-16,2
3616,20251220,6,101,205,8,1,1520.9,KG,2025-12-25,2025-12-24,5
3617,20251027,1,203,600007,6,5,1696.8,KG,2025-11-15,2025-11-12,19
3618,20251127,3,300006,205,8,8,8868.5,KG,2025-12-06,2025-12-16,9
3619,20250916,6,103,201,6,7,296.8,KG,2025-10-14,2025-10-16,28
3620,20250516,6,202,600008,6,5,2789.3,KG,2025-06-01,2025-06-03,16
3621,20251126,5,204,101,7,6,3523.2,KG,2025-12-01,2025-12-07,5
3622,20250723,3,300006,204,4,1,7256.7,KG,2025-08-20,2025-08-17,28
3623,20250222,10,300007,201,5,1,607.1,KG,2025-03-25,2025-03-24,31
3624,20250902,4,300007,201,4,1,1116.9,KG,2025-09-27,2025-09-24,25
3625,20251229,2,300008,600003,3,3,8497.7,KG,2025-12-31,2026-01-06,2
3626,20250423,10,300001,102,6,1,4536.3,KG,2025-05-14,2025-05-13,21
3627,20250124,3,105,600010,4,1,999.0,KG,2025-02-18,2025-02-17,25
